Order_ID,Order_Date,Customer_ID,Reseller,Seller,State,Product,Category,Payment_Mode,Order_Value,Delivery_Days,Returned,Return_Reason,Product_Views,Added_to_Cart,Purchased,Rating
ORD_00340,26-02-2024,CUST_206,Reseller_6,Seller_7,Karnataka,Yoga Mat,Home Decor,Prepaid,2679.28,4,FALSE,,80,79,1,2.7
ORD_00341,14-01-2024,CUST_208,Reseller_20,Seller_9,Delhi,Bluetooth Speaker,Home Decor,Prepaid,2421.92,7,FALSE,,49,44,1,3.7
ORD_00342,17-01-2024,CUST_84,Reseller_9,Seller_4,Delhi,Kitchen Knife Set,Electronics,COD,1909.1,7,TRUE,Wrong Item,70,67,1,3.7
ORD_00343,12-01-2024,CUST_44,Reseller_10,Seller_1,Maharashtra,Handbag,Kitchen,COD,3246.19,2,FALSE,,73,55,1,2.9
ORD_00344,19-02-2024,CUST_491,Reseller_2,Seller_1,Karnataka,Floor Cleaner,Electronics,COD,1646.73,7,FALSE,,51,35,1,3.6
ORD_00345,02-05-2024,CUST_13,Reseller_5,Seller_6,Delhi,Choker Necklace,Electronics,COD,4498.08,10,TRUE,Damaged,76,64,1,3.5
ORD_00346,06-02-2024,CUST_453,Reseller_6,Seller_5,Maharashtra,Electric Kettle,Fashion,Prepaid,531.95,12,TRUE,Damaged,28,8,1,4
ORD_00347,02-04-2024,CUST_68,Reseller_17,Seller_9,Uttar Pradesh,Fruit Basket,Home Decor,Prepaid,4661.6,7,FALSE,,44,35,1,4.1
ORD_00348,25-01-2024,CUST_291,Reseller_13,Seller_1,Maharashtra,Diya Set,Electronics,COD,3110.38,3,FALSE,,81,66,1,2.6
ORD_00349,27-05-2024,CUST_83,Reseller_18,Seller_5,Delhi,Silk Saree,Home Decor,COD,2355.82,4,FALSE,,9,1,1,3.4
ORD_00350,05-02-2024,CUST_391,Reseller_3,Seller_2,Maharashtra,Kitchen Knife Set,Beauty,Prepaid,2384.59,9,FALSE,,57,37,1,4.1
ORD_00351,11-05-2024,CUST_67,Reseller_2,Seller_8,Karnataka,Mobile Stand,Kitchen,Prepaid,2094.56,11,FALSE,,57,46,1,3.8
ORD_00352,03-01-2024,CUST_380,Reseller_3,Seller_6,Tamil Nadu,Diya Set,Beauty,COD,1424.71,12,TRUE,Size Issue,32,15,1,4.6
ORD_00353,30-03-2024,CUST_237,Reseller_13,Seller_5,Maharashtra,Nail Paint Kit,Fashion,COD,4291.07,5,FALSE,,86,84,1,4.1
ORD_00354,17-01-2024,CUST_103,Reseller_15,Seller_9,Delhi,Wireless Mouse,Electronics,COD,3699.12,8,FALSE,,52,42,1,2.9
ORD_00355,07-02-2024,CUST_280,Reseller_16,Seller_10,Maharashtra,Choker Necklace,Beauty,Prepaid,2459.66,6,FALSE,,20,5,1,2.7
ORD_00356,24-02-2024,CUST_186,Reseller_19,Seller_6,Delhi,Travel Backpack,Home Decor,Prepaid,3904.9,2,FALSE,,56,41,1,4.1
ORD_00357,17-04-2024,CUST_42,Reseller_14,Seller_1,Karnataka,Wall Clock,Home Decor,COD,1004.11,4,TRUE,Late Delivery,39,25,1,2.6
ORD_00358,30-03-2024,CUST_153,Reseller_6,Seller_5,Delhi,Clutch Purse,Home Decor,COD,4522.96,7,FALSE,,22,16,1,4
ORD_00359,20-02-2024,CUST_6,Reseller_18,Seller_8,Maharashtra,Men's Jeans,Electronics,Prepaid,2268.4,11,FALSE,,72,53,1,4.9
ORD_00360,22-03-2024,CUST_479,Reseller_5,Seller_10,Karnataka,Non-Stick Pan,Kitchen,Prepaid,4143.99,7,TRUE,Late Delivery,19,4,1,3.9
ORD_00361,10-01-2024,CUST_328,Reseller_17,Seller_5,Delhi,Mobile Stand,Electronics,Prepaid,4725.12,4,FALSE,,75,72,1,3.5
ORD_00362,04-01-2024,CUST_498,Reseller_18,Seller_7,Maharashtra,Handbag,Home Decor,Prepaid,1198.27,5,FALSE,,87,69,1,4.1
ORD_00363,31-03-2024,CUST_234,Reseller_10,Seller_1,Karnataka,Kitchen Knife Set,Beauty,COD,4358.63,9,FALSE,,53,40,1,3.6
ORD_00364,18-05-2024,CUST_284,Reseller_17,Seller_7,Karnataka,Makeup Brushes,Kitchen,COD,1002.7,8,FALSE,,77,72,1,3.9
ORD_00365,15-06-2024,CUST_413,Reseller_14,Seller_5,Karnataka,Raincoat,Electronics,Prepaid,4698.82,3,FALSE,,14,12,1,4.9
ORD_00366,19-06-2024,CUST_258,Reseller_4,Seller_7,Tamil Nadu,Cotton Kurti,Kitchen,Prepaid,3175.55,10,TRUE,Late Delivery,75,74,1,3.5
ORD_00367,14-06-2024,CUST_180,Reseller_8,Seller_4,Tamil Nadu,Toaster,Electronics,COD,705.33,9,FALSE,,60,47,1,4.9
ORD_00368,02-01-2024,CUST_430,Reseller_12,Seller_1,Maharashtra,Rice Container,Electronics,COD,1447.9,12,FALSE,,54,47,1,4.8
ORD_00369,13-02-2024,CUST_308,Reseller_1,Seller_1,Maharashtra,Men's Jeans,Fashion,Prepaid,4227.73,10,FALSE,,41,31,1,3
ORD_00370,11-06-2024,CUST_296,Reseller_18,Seller_4,Tamil Nadu,Floor Cleaner,Electronics,COD,3275.51,2,FALSE,,55,51,1,2.7
ORD_00371,09-06-2024,CUST_324,Reseller_11,Seller_7,Uttar Pradesh,Photo Frame,Home Decor,COD,1270.2,4,FALSE,,74,62,1,2.8
ORD_00372,07-06-2024,CUST_304,Reseller_11,Seller_3,Maharashtra,Hair Dryer,Kitchen,COD,274.36,2,FALSE,,20,20,1,2.5
ORD_00373,02-03-2024,CUST_399,Reseller_19,Seller_2,Tamil Nadu,Rice Container,Kitchen,COD,3710.72,9,FALSE,,46,41,1,2.7
ORD_00374,22-01-2024,CUST_338,Reseller_7,Seller_5,Uttar Pradesh,Electric Tandoor,Home Decor,Prepaid,3672.62,8,FALSE,,7,0,0,4.2
ORD_00375,20-01-2024,CUST_459,Reseller_4,Seller_10,Delhi,Nail Paint Kit,Fashion,COD,3040.09,3,TRUE,Wrong Item,24,22,1,2.7
ORD_00376,24-06-2024,CUST_321,Reseller_13,Seller_4,Delhi,Essential Oils,Beauty,COD,256.49,3,FALSE,,10,4,1,3.3
ORD_00377,31-01-2024,CUST_324,Reseller_15,Seller_6,Maharashtra,Men's Jeans,Electronics,COD,199.18,4,FALSE,,78,77,1,4.6
ORD_00378,17-05-2024,CUST_99,Reseller_20,Seller_8,Uttar Pradesh,Face Wash,Beauty,COD,918.18,6,FALSE,,78,78,1,2.6
ORD_00379,09-03-2024,CUST_113,Reseller_5,Seller_9,Maharashtra,Cotton Kurti,Kitchen,Prepaid,706.72,5,TRUE,Damaged,11,7,1,4.5
ORD_00380,12-04-2024,CUST_254,Reseller_3,Seller_4,Karnataka,Curtain Set,Electronics,Prepaid,3311.83,9,FALSE,,56,40,1,3.2
ORD_00381,20-04-2024,CUST_407,Reseller_7,Seller_3,Karnataka,Flower Vase,Beauty,Prepaid,649.04,11,FALSE,,27,12,1,2.8
ORD_00382,17-01-2024,CUST_181,Reseller_9,Seller_10,Karnataka,Ceiling Lamp,Electronics,Prepaid,3095.38,8,FALSE,,48,28,1,4.2
ORD_00383,08-01-2024,CUST_272,Reseller_17,Seller_1,Karnataka,Ceiling Lamp,Home Decor,COD,1573.35,12,FALSE,,46,34,1,4.1
ORD_00384,01-02-2024,CUST_75,Reseller_14,Seller_6,Maharashtra,Mobile Stand,Home Decor,COD,502.31,12,FALSE,,100,90,1,4.7
ORD_00385,24-02-2024,CUST_198,Reseller_11,Seller_1,Maharashtra,Silk Saree,Beauty,COD,4006.91,5,FALSE,,37,18,1,4.3
ORD_00386,22-03-2024,CUST_350,Reseller_18,Seller_2,Karnataka,Clutch Purse,Home Decor,Prepaid,4739.41,12,TRUE,Late Delivery,97,84,1,4.5
ORD_00387,31-05-2024,CUST_88,Reseller_2,Seller_4,Tamil Nadu,Choker Necklace,Home Decor,COD,4952.76,8,TRUE,Late Delivery,77,67,1,3.2
ORD_00388,03-02-2024,CUST_467,Reseller_1,Seller_10,Karnataka,Photo Frame,Home Decor,COD,3949.03,11,FALSE,,60,51,1,2.9
ORD_00389,22-03-2024,CUST_371,Reseller_17,Seller_9,Delhi,Bluetooth Speaker,Fashion,COD,228.92,9,TRUE,Late Delivery,39,31,1,4.4
ORD_00390,13-06-2024,CUST_357,Reseller_3,Seller_7,Uttar Pradesh,Face Roller,Beauty,Prepaid,2545.02,2,FALSE,,59,44,1,4.5
ORD_00391,27-02-2024,CUST_442,Reseller_4,Seller_10,Delhi,Mobile Stand,Beauty,COD,4153.46,4,TRUE,Wrong Item,89,76,1,5
ORD_00392,13-01-2024,CUST_402,Reseller_12,Seller_4,Uttar Pradesh,T-shirt Combo,Fashion,Prepaid,4680.44,2,FALSE,,6,3,1,3.5
ORD_00393,02-02-2024,CUST_299,Reseller_11,Seller_5,Uttar Pradesh,Yoga Mat,Fashion,Prepaid,1990.85,4,FALSE,,59,56,1,3.4
ORD_00394,23-03-2024,CUST_339,Reseller_14,Seller_10,Tamil Nadu,Choker Necklace,Home Decor,Prepaid,2680.55,5,FALSE,,63,55,1,4.4
ORD_00395,22-02-2024,CUST_447,Reseller_3,Seller_4,Karnataka,Fruit Basket,Electronics,Prepaid,3600.2,7,FALSE,,32,12,1,3.4
ORD_00396,28-03-2024,CUST_97,Reseller_16,Seller_2,Delhi,Cosmetic Pouch,Fashion,COD,3401.92,9,FALSE,,63,60,1,4.8
ORD_00397,03-02-2024,CUST_435,Reseller_17,Seller_9,Karnataka,Handbag,Kitchen,Prepaid,1662.35,9,FALSE,,65,62,1,4.6
ORD_00398,27-05-2024,CUST_85,Reseller_15,Seller_7,Uttar Pradesh,Water Bottle,Beauty,COD,3933.1,5,TRUE,Late Delivery,88,79,1,3.6
ORD_00399,25-04-2024,CUST_15,Reseller_15,Seller_3,Delhi,Electric Tandoor,Fashion,Prepaid,1316.73,9,FALSE,,61,45,1,4.4
ORD_00400,22-04-2024,CUST_261,Reseller_18,Seller_2,Delhi,Makeup Brushes,Beauty,COD,1178.52,8,FALSE,,43,42,1,4.4
ORD_00401,15-05-2024,CUST_91,Reseller_2,Seller_2,Tamil Nadu,Curtain Set,Beauty,Prepaid,2199.55,6,FALSE,,77,69,1,2.8
ORD_00402,09-03-2024,CUST_28,Reseller_14,Seller_9,Delhi,Casual Shirt,Electronics,Prepaid,3284.77,3,FALSE,,5,0,0,4.8
ORD_00403,06-05-2024,CUST_52,Reseller_4,Seller_9,Karnataka,LED Strip Light,Fashion,COD,3158.07,8,FALSE,,29,21,1,3.8
ORD_00404,02-05-2024,CUST_465,Reseller_12,Seller_4,Karnataka,Handbag,Home Decor,Prepaid,1546.7,2,TRUE,No Return,90,71,1,4.6
ORD_00405,19-04-2024,CUST_73,Reseller_6,Seller_4,Karnataka,Digital Thermometer,Beauty,Prepaid,958.23,7,FALSE,,2,0,0,3.3
ORD_00406,01-01-2024,CUST_497,Reseller_9,Seller_3,Delhi,Face Wash,Fashion,COD,3837.26,2,FALSE,,61,43,1,4.7
ORD_00407,07-02-2024,CUST_269,Reseller_4,Seller_8,Delhi,Essential Oils,Home Decor,Prepaid,2901.24,6,FALSE,,65,60,1,3.5
ORD_00408,27-04-2024,CUST_250,Reseller_10,Seller_2,Karnataka,Fruit Basket,Fashion,COD,3713.85,10,FALSE,,33,22,1,2.5
ORD_00409,12-06-2024,CUST_139,Reseller_11,Seller_5,Uttar Pradesh,Silk Saree,Beauty,Prepaid,4306.24,11,FALSE,,88,72,1,4.8
ORD_00410,22-02-2024,CUST_499,Reseller_8,Seller_7,Maharashtra,Cotton Kurti,Home Decor,COD,299.89,11,FALSE,,56,45,1,2.7
ORD_00411,14-02-2024,CUST_468,Reseller_13,Seller_4,Delhi,Digital Thermometer,Fashion,Prepaid,4404.15,12,FALSE,,58,42,1,3.3
ORD_00412,05-06-2024,CUST_297,Reseller_13,Seller_6,Uttar Pradesh,Hair Dryer,Beauty,COD,4970.63,6,FALSE,,67,57,1,4.9
ORD_00413,13-05-2024,CUST_76,Reseller_19,Seller_8,Karnataka,Mobile Stand,Electronics,COD,4851.93,9,FALSE,,60,56,1,4.9
ORD_00414,01-02-2024,CUST_112,Reseller_6,Seller_9,Karnataka,Toaster,Kitchen,COD,463.39,6,TRUE,Size Issue,37,19,1,3.9
ORD_00415,19-06-2024,CUST_180,Reseller_1,Seller_5,Tamil Nadu,Wall Clock,Electronics,COD,4195.43,2,FALSE,,37,21,1,4.1
ORD_00416,09-01-2024,CUST_42,Reseller_3,Seller_3,Karnataka,Fruit Basket,Kitchen,COD,3705.31,8,FALSE,,38,31,1,3.6
ORD_00417,24-05-2024,CUST_306,Reseller_13,Seller_4,Tamil Nadu,Washing Gloves,Beauty,COD,4535.19,6,FALSE,,40,35,1,3.2
ORD_00418,09-06-2024,CUST_44,Reseller_5,Seller_10,Maharashtra,Raincoat,Beauty,COD,2169.11,5,FALSE,,39,21,1,3.3
ORD_00419,29-04-2024,CUST_351,Reseller_13,Seller_3,Tamil Nadu,Wireless Mouse,Kitchen,COD,2703.87,7,FALSE,,92,81,1,4.2
ORD_00420,06-06-2024,CUST_216,Reseller_14,Seller_8,Tamil Nadu,Makeup Brushes,Electronics,COD,4575.91,2,FALSE,,12,8,1,4.4
ORD_00421,02-02-2024,CUST_28,Reseller_17,Seller_10,Karnataka,Yoga Mat,Home Decor,COD,2784.86,11,FALSE,,97,85,1,4.5
ORD_00422,01-06-2024,CUST_333,Reseller_17,Seller_8,Tamil Nadu,Bluetooth Speaker,Fashion,Prepaid,560.6,6,FALSE,,14,4,1,4.5
ORD_00423,28-06-2024,CUST_379,Reseller_16,Seller_10,Karnataka,Bedsheet Double,Beauty,Prepaid,739,11,FALSE,,92,91,1,2.7
ORD_00424,02-01-2024,CUST_155,Reseller_18,Seller_3,Tamil Nadu,Handbag,Kitchen,COD,4491,12,FALSE,,81,72,1,3.7
ORD_00425,01-05-2024,CUST_127,Reseller_4,Seller_4,Delhi,Essential Oils,Kitchen,COD,3078.38,3,FALSE,,27,24,1,2.6
ORD_00426,07-03-2024,CUST_420,Reseller_13,Seller_8,Delhi,Cotton Kurti,Kitchen,Prepaid,1604.63,9,FALSE,,31,14,1,3.9
ORD_00427,10-05-2024,CUST_337,Reseller_4,Seller_10,Tamil Nadu,Diya Set,Electronics,COD,255.04,4,FALSE,,31,26,1,3.6
ORD_00428,08-04-2024,CUST_342,Reseller_16,Seller_4,Tamil Nadu,Digital Thermometer,Kitchen,COD,3387.55,11,FALSE,,36,24,1,4.7
ORD_00429,09-01-2024,CUST_6,Reseller_14,Seller_8,Tamil Nadu,Cosmetic Pouch,Fashion,COD,1524.6,3,FALSE,,75,66,1,3.4
ORD_00430,08-05-2024,CUST_82,Reseller_2,Seller_8,Karnataka,Electric Tandoor,Kitchen,Prepaid,2419.35,9,FALSE,,46,30,1,2.8
ORD_00431,05-02-2024,CUST_289,Reseller_13,Seller_9,Uttar Pradesh,Handbag,Beauty,COD,3331.21,7,FALSE,,44,30,1,2.9
ORD_00432,07-03-2024,CUST_363,Reseller_3,Seller_7,Tamil Nadu,Curtain Set,Beauty,COD,2438,12,FALSE,,65,49,1,4.4
ORD_00433,07-05-2024,CUST_119,Reseller_19,Seller_10,Karnataka,Pressure Cooker,Beauty,COD,4174.95,3,TRUE,Damaged,13,10,1,4
ORD_00434,05-06-2024,CUST_216,Reseller_8,Seller_6,Maharashtra,Wall Shelf,Electronics,COD,4421.66,8,FALSE,,9,8,1,2.8
ORD_00435,06-04-2024,CUST_165,Reseller_3,Seller_1,Tamil Nadu,Hair Dryer,Fashion,Prepaid,3091.69,2,FALSE,,14,0,0,2.7
ORD_00436,15-05-2024,CUST_380,Reseller_7,Seller_9,Maharashtra,Pressure Cooker,Kitchen,COD,2271.95,6,FALSE,,21,8,1,4.3
ORD_00437,19-01-2024,CUST_209,Reseller_1,Seller_10,Delhi,Flower Vase,Fashion,COD,4078.54,2,FALSE,,73,56,1,2.7
ORD_00438,05-02-2024,CUST_183,Reseller_16,Seller_9,Maharashtra,Face Wash,Home Decor,Prepaid,2916.29,9,FALSE,,80,63,1,4.6
ORD_00439,14-01-2024,CUST_61,Reseller_13,Seller_7,Delhi,Non-Stick Pan,Electronics,COD,766.88,10,FALSE,,64,57,1,4.3
ORD_00440,14-03-2024,CUST_184,Reseller_1,Seller_6,Maharashtra,Casual Shirt,Kitchen,Prepaid,1556,6,FALSE,,9,4,1,2.7
ORD_00441,29-05-2024,CUST_280,Reseller_8,Seller_10,Uttar Pradesh,Non-Stick Pan,Kitchen,Prepaid,2575.23,8,FALSE,,90,87,1,2.7
ORD_00442,18-06-2024,CUST_419,Reseller_2,Seller_1,Karnataka,Washing Gloves,Beauty,COD,1122.48,2,TRUE,No Return,94,84,1,5
ORD_00443,05-06-2024,CUST_37,Reseller_3,Seller_8,Uttar Pradesh,Wall Clock,Home Decor,Prepaid,3559.99,2,FALSE,,54,35,1,3.4
ORD_00444,02-05-2024,CUST_333,Reseller_5,Seller_8,Karnataka,Lipstick Set,Kitchen,Prepaid,654.7,9,FALSE,,45,32,1,3.4
ORD_00445,21-05-2024,CUST_195,Reseller_2,Seller_1,Delhi,Yoga Mat,Home Decor,Prepaid,4085.11,10,FALSE,,88,88,1,4.5
ORD_00446,31-03-2024,CUST_460,Reseller_13,Seller_7,Maharashtra,Washing Gloves,Fashion,COD,2220.14,4,TRUE,Size Issue,79,68,1,4.9
ORD_00447,12-01-2024,CUST_386,Reseller_2,Seller_7,Maharashtra,Flower Vase,Beauty,COD,3004.79,5,FALSE,,69,51,1,5
ORD_00448,15-03-2024,CUST_309,Reseller_3,Seller_1,Delhi,Silk Saree,Home Decor,COD,1025.88,2,FALSE,,84,77,1,4.4
ORD_00449,26-02-2024,CUST_362,Reseller_16,Seller_7,Delhi,Pressure Cooker,Kitchen,Prepaid,520.43,10,FALSE,,95,84,1,3.4
ORD_00450,14-01-2024,CUST_278,Reseller_18,Seller_6,Karnataka,Ceiling Lamp,Beauty,Prepaid,1334.4,6,FALSE,,65,62,1,2.7
ORD_00451,01-02-2024,CUST_380,Reseller_16,Seller_10,Karnataka,Makeup Brushes,Electronics,COD,4573.44,10,FALSE,,71,65,1,4.4
ORD_00452,08-04-2024,CUST_139,Reseller_8,Seller_1,Tamil Nadu,Kitchen Knife Set,Home Decor,Prepaid,2350.75,3,TRUE,Size Issue,36,18,1,3.9
ORD_00453,07-04-2024,CUST_23,Reseller_9,Seller_1,Uttar Pradesh,Yoga Mat,Fashion,COD,241.42,8,FALSE,,29,23,1,3.6
ORD_00454,31-05-2024,CUST_387,Reseller_2,Seller_9,Karnataka,Smart Watch,Electronics,COD,3850.53,2,FALSE,,44,36,1,4.8
ORD_00455,16-05-2024,CUST_284,Reseller_20,Seller_6,Tamil Nadu,Handbag,Fashion,Prepaid,3945.67,2,FALSE,,50,41,1,2.8
ORD_00456,04-01-2024,CUST_474,Reseller_19,Seller_10,Uttar Pradesh,Wireless Mouse,Electronics,COD,4807.48,9,FALSE,,31,27,1,3.7
ORD_00457,16-06-2024,CUST_186,Reseller_8,Seller_2,Uttar Pradesh,Curtain Set,Beauty,COD,2919.75,2,FALSE,,35,27,1,2.5
ORD_00458,22-04-2024,CUST_228,Reseller_4,Seller_1,Karnataka,Fruit Basket,Kitchen,COD,1706.8,6,FALSE,,60,60,1,3.7
ORD_00459,21-03-2024,CUST_142,Reseller_12,Seller_1,Tamil Nadu,Silk Saree,Electronics,Prepaid,2849.55,8,TRUE,Size Issue,79,62,1,2.6
ORD_00460,13-01-2024,CUST_76,Reseller_9,Seller_3,Karnataka,Non-Stick Pan,Electronics,COD,2550.41,5,FALSE,,80,60,1,2.8
ORD_00461,06-03-2024,CUST_117,Reseller_6,Seller_1,Uttar Pradesh,Water Bottle,Fashion,Prepaid,2962.47,2,FALSE,,8,0,0,2.8
ORD_00462,22-02-2024,CUST_262,Reseller_2,Seller_9,Uttar Pradesh,Cotton Kurti,Beauty,COD,679.44,10,FALSE,,10,3,1,4.1
ORD_00463,14-04-2024,CUST_404,Reseller_14,Seller_6,Delhi,Choker Necklace,Kitchen,Prepaid,4397.89,4,TRUE,No Return,47,37,1,4.4
ORD_00464,28-01-2024,CUST_467,Reseller_10,Seller_8,Uttar Pradesh,Electric Tandoor,Beauty,COD,1936.26,6,FALSE,,76,76,1,4
ORD_00465,07-04-2024,CUST_299,Reseller_17,Seller_6,Uttar Pradesh,Casual Shirt,Home Decor,Prepaid,3607.28,5,FALSE,,5,1,1,4.9
ORD_00466,15-05-2024,CUST_276,Reseller_8,Seller_2,Uttar Pradesh,Face Roller,Fashion,COD,2936.03,10,FALSE,,94,91,1,3.4
ORD_00467,02-04-2024,CUST_125,Reseller_17,Seller_8,Uttar Pradesh,Wall Clock,Kitchen,COD,1455.54,11,FALSE,,43,36,1,3.2
ORD_00468,20-01-2024,CUST_181,Reseller_4,Seller_6,Maharashtra,Water Bottle,Electronics,COD,4794.4,8,FALSE,,72,56,1,4.7
ORD_00469,21-06-2024,CUST_126,Reseller_8,Seller_10,Tamil Nadu,Kitchen Knife Set,Electronics,Prepaid,1264.35,4,FALSE,,100,87,1,3.1
ORD_00470,10-06-2024,CUST_76,Reseller_9,Seller_10,Karnataka,Electric Kettle,Home Decor,COD,722.13,8,FALSE,,74,59,1,4.9
ORD_00471,02-02-2024,CUST_241,Reseller_15,Seller_3,Delhi,Fruit Basket,Home Decor,COD,2180.33,10,FALSE,,96,93,1,2.5
ORD_00472,27-06-2024,CUST_182,Reseller_6,Seller_1,Delhi,Bluetooth Earbuds,Electronics,COD,4354.37,8,FALSE,,17,5,1,4.9
ORD_00473,19-01-2024,CUST_56,Reseller_4,Seller_5,Karnataka,Measuring Cups,Home Decor,Prepaid,4507.02,11,FALSE,,93,92,1,2.6
ORD_00474,10-05-2024,CUST_376,Reseller_14,Seller_8,Tamil Nadu,Digital Thermometer,Beauty,Prepaid,2263.1,9,FALSE,,24,6,1,4.7
ORD_00475,12-03-2024,CUST_91,Reseller_19,Seller_1,Uttar Pradesh,Lipstick Set,Home Decor,COD,3299.61,8,FALSE,,66,48,1,3.8
ORD_00476,23-03-2024,CUST_433,Reseller_10,Seller_4,Tamil Nadu,Fruit Basket,Fashion,COD,2886.04,10,FALSE,,55,46,1,5
ORD_00477,21-03-2024,CUST_143,Reseller_5,Seller_3,Delhi,Photo Frame,Beauty,Prepaid,3712.93,5,FALSE,,74,55,1,2.7
ORD_00478,28-01-2024,CUST_148,Reseller_6,Seller_5,Delhi,Bedsheet Double,Beauty,COD,2510.18,5,FALSE,,34,15,1,3.9
ORD_00479,19-02-2024,CUST_492,Reseller_4,Seller_3,Maharashtra,Water Bottle,Beauty,COD,2617.19,4,TRUE,Size Issue,70,53,1,4.9
ORD_00480,16-03-2024,CUST_267,Reseller_12,Seller_1,Maharashtra,Silk Saree,Electronics,COD,4747.22,8,FALSE,,17,3,1,3.8
ORD_00481,26-02-2024,CUST_60,Reseller_14,Seller_8,Tamil Nadu,Mobile Stand,Fashion,COD,4342.84,6,FALSE,,46,44,1,4.1
ORD_00482,10-01-2024,CUST_38,Reseller_6,Seller_6,Uttar Pradesh,Hair Straightener,Fashion,COD,2349.3,10,FALSE,,91,81,1,4.2
ORD_00483,06-04-2024,CUST_126,Reseller_11,Seller_9,Maharashtra,Raincoat,Fashion,Prepaid,3356.48,12,TRUE,Size Issue,18,0,0,3.6
ORD_00484,12-05-2024,CUST_102,Reseller_16,Seller_5,Maharashtra,Water Bottle,Home Decor,COD,1057.46,9,FALSE,,82,80,1,4.1
ORD_00485,29-05-2024,CUST_315,Reseller_14,Seller_1,Delhi,Hair Straightener,Home Decor,COD,3114.4,4,TRUE,Wrong Item,49,29,1,4
ORD_00486,02-06-2024,CUST_251,Reseller_17,Seller_8,Maharashtra,LED Strip Light,Beauty,Prepaid,4227.36,6,FALSE,,81,69,1,4.8
ORD_00487,18-06-2024,CUST_229,Reseller_10,Seller_8,Delhi,Makeup Brushes,Kitchen,COD,4820.16,6,FALSE,,42,35,1,2.6
ORD_00488,02-06-2024,CUST_397,Reseller_15,Seller_3,Karnataka,Raincoat,Fashion,Prepaid,1835.76,8,FALSE,,62,47,1,3.2
ORD_00489,15-04-2024,CUST_134,Reseller_10,Seller_1,Karnataka,Men's Jeans,Home Decor,COD,4465.58,8,TRUE,Wrong Item,87,77,1,4.9
ORD_00490,24-04-2024,CUST_420,Reseller_13,Seller_7,Karnataka,Bluetooth Speaker,Electronics,Prepaid,1451.34,5,FALSE,,6,0,0,4.7
ORD_00491,06-01-2024,CUST_67,Reseller_6,Seller_10,Uttar Pradesh,Men's Jeans,Home Decor,COD,3182.64,11,FALSE,,78,61,1,3.6
ORD_00492,17-05-2024,CUST_266,Reseller_3,Seller_7,Karnataka,Hair Straightener,Fashion,Prepaid,3869.18,10,TRUE,Size Issue,27,16,1,4.1
ORD_00493,04-01-2024,CUST_111,Reseller_13,Seller_9,Maharashtra,Flower Vase,Home Decor,COD,932.81,7,FALSE,,71,64,1,3.2
ORD_00494,25-06-2024,CUST_13,Reseller_4,Seller_9,Uttar Pradesh,Bluetooth Earbuds,Fashion,COD,2501.76,4,FALSE,,30,10,1,3
ORD_00495,29-06-2024,CUST_40,Reseller_4,Seller_5,Tamil Nadu,LED Strip Light,Fashion,Prepaid,786.29,6,FALSE,,10,0,0,3.7
ORD_00496,23-03-2024,CUST_100,Reseller_1,Seller_1,Uttar Pradesh,Face Roller,Electronics,Prepaid,886.46,11,FALSE,,78,69,1,3.4
ORD_00497,24-01-2024,CUST_193,Reseller_10,Seller_1,Karnataka,Raincoat,Kitchen,COD,633.44,12,FALSE,,38,25,1,4
ORD_00498,05-04-2024,CUST_9,Reseller_9,Seller_9,Tamil Nadu,Water Bottle,Electronics,COD,3558.97,10,FALSE,,64,52,1,2.7
ORD_00499,13-06-2024,CUST_245,Reseller_15,Seller_2,Maharashtra,Face Roller,Kitchen,COD,270.73,5,FALSE,,73,70,1,4.9
ORD_00500,06-06-2024,CUST_43,Reseller_3,Seller_3,Delhi,Yoga Mat,Beauty,COD,1157.26,9,FALSE,,19,7,1,5
ORD_00501,23-03-2024,CUST_428,Reseller_8,Seller_10,Delhi,Washing Gloves,Kitchen,Prepaid,1372.32,6,FALSE,,20,19,1,4.2
ORD_00502,15-06-2024,CUST_280,Reseller_14,Seller_10,Delhi,Cosmetic Pouch,Kitchen,COD,1164.74,10,FALSE,,64,54,1,3.8
ORD_00503,06-04-2024,CUST_218,Reseller_16,Seller_8,Uttar Pradesh,LED Strip Light,Beauty,COD,3737.47,3,FALSE,,90,88,1,3.3
ORD_00504,14-05-2024,CUST_254,Reseller_17,Seller_3,Delhi,Pressure Cooker,Fashion,COD,2272.37,3,TRUE,Late Delivery,22,2,1,4.5
ORD_00505,13-05-2024,CUST_451,Reseller_14,Seller_9,Tamil Nadu,Essential Oils,Home Decor,COD,720.28,6,FALSE,,87,79,1,4.2
ORD_00506,12-05-2024,CUST_488,Reseller_19,Seller_6,Maharashtra,Choker Necklace,Kitchen,COD,2687.77,5,FALSE,,92,81,1,2.9
ORD_00507,15-02-2024,CUST_6,Reseller_15,Seller_8,Maharashtra,Casual Shirt,Beauty,Prepaid,4646.34,4,TRUE,Late Delivery,41,28,1,4.8
ORD_00508,08-06-2024,CUST_170,Reseller_1,Seller_2,Karnataka,Nail Paint Kit,Electronics,Prepaid,1116.45,3,FALSE,,13,12,1,4.6
ORD_00509,13-03-2024,CUST_476,Reseller_3,Seller_3,Karnataka,Wireless Mouse,Kitchen,Prepaid,4434.21,7,FALSE,,25,17,1,4.9
ORD_00510,31-05-2024,CUST_338,Reseller_12,Seller_5,Uttar Pradesh,Raincoat,Kitchen,Prepaid,4681.39,10,FALSE,,26,24,1,4.3
